Date_year,open,high_value,low,close,adjclose,total_volume,ticker
8/9/2023,10.52000046,10.97500038,,10.52999973,10.52999973,2200,XFINU
8/10/2023,10.52999973,10.52999973,10.52999973,10.52999973,10.52999973,0,XFINU
8/11/2023,10.52999973,10.52999973,10.52999973,10.52999973,10.52999973,0,XFINU
8/14/2023,10.52999973,10.52999973,10.52999973,10.52999973,,0,XFINU
8/15/2023,10.51000023,10.51000023,10.51000023,10.51000023,10.51000023,100,XFINU
8/16/2023,10.51000023,10.51000023,10.51000023,10.51000023,10.51000023,0,XFINU
8/17/2023,,,,,10.48999977,100,XFINU
8/18/2023,10.48999977,10.48999977,10.48999977,10.48999977,10.48999977,0,XFINU
8/21/2023,10.48999977,10.48999977,10.48999977,10.48999977,10.48999977,0,XFINU
8/22/2023,10.55000019,10.55000019,10.53999996,10.53999996,10.53999996,2070,XFINU
8/23/2023,10.60000038,,10.60000038,10.60000038,10.60000038,400,XFINU
8/24/2023,10.60000038,10.60000038,10.60000038,10.60000038,10.60000038,400,XFINU
8/25/2023,10.60000038,10.60000038,10.60000038,10.60000038,10.60000038,400,XFINU
8/28/2023,10.60999966,10.60999966,10.60000038,10.60000038,10.60000038,800,XFINU
8/29/2023,10.60000038,10.60000038,10.60000038,10.60000038,10.60000038,0,XFINU
8/30/2023,10.60000038,10.60000038,10.60000038,10.60000038,10.60000038,1132,XFINU
8/31/2023,10.60000038,10.60000038,10.60000038,10.60000038,10.60000038,0,XFINU
9/1/2023,10.60000038,10.60999966,10.56999969,10.60999966,10.60999966,1050,XFINU
9/5/2023,10.60999966,10.60999966,10.60999966,10.60999966,10.60999966,0,XFINU
9/6/2023,10.60999966,10.60999966,10.60999966,10.60999966,10.60999966,0,XFINU
9/7/2023,10.63000011,10.63000011,10.61999989,10.61999989,10.61999989,1200,XFINU
9/8/2023,10.61999989,10.61999989,10.61999989,10.61999989,10.61999989,400,XFINU
9/11/2023,10.61999989,10.61999989,10.61999989,10.61999989,10.61999989,400,XFINU
9/12/2023,10.61999989,10.61999989,10.61999989,10.61999989,10.61999989,468,XFINU
9/13/2023,10.61999989,10.61999989,10.61999989,10.61999989,10.61999989,500,XFINU
9/14/2023,10.61999989,10.61999989,10.57999992,10.58010006,10.58010006,650,XFINU
9/15/2023,10.58010006,10.58010006,10.58010006,10.58010006,10.58010006,0,XFINU
9/18/2023,10.61999989,10.61999989,10.57999992,10.57999992,10.57999992,478,XFINU
9/19/2023,10.61999989,10.61999989,10.57999992,10.58010006,10.58010006,1300,XFINU
9/20/2023,10.61999989,10.61999989,10.61999989,10.61999989,10.61999989,918,XFINU
9/21/2023,10.63000011,10.63000011,10.57999992,10.63000011,10.63000011,1100,XFINU
9/22/2023,10.63000011,10.63000011,10.63000011,10.63000011,10.63000011,0,XFINU
9/25/2023,10.63000011,10.63000011,10.63000011,10.63000011,10.63000011,0,XFINU
9/26/2023,10.63000011,10.63000011,10.63000011,10.63000011,10.63000011,0,XFINU
9/27/2023,10.63000011,10.63000011,10.63000011,10.63000011,10.63000011,0,XFINU
9/28/2023,10.71000004,10.71000004,10.64999962,10.64999962,10.64999962,1964,XFINU
9/29/2023,10.64999962,10.64999962,10.64999962,10.64999962,10.64999962,0,XFINU
10/2/2023,10.64999962,10.64999962,10.64999962,10.64999962,10.64999962,0,XFINU
10/3/2023,10.64999962,10.64999962,10.64999962,10.64999962,10.64999962,0,XFINU
10/4/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,1100,XFINU
10/5/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,544,XFINU
10/6/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,500,XFINU
10/9/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,0,XFINU
10/10/2023,10.70400047,10.72000027,10.64999962,10.64999962,10.64999962,3304,XFINU
10/11/2023,10.64999962,10.64999962,10.64999962,10.64999962,10.64999962,0,XFINU
10/12/2023,10.11999989,10.65999985,10.11999989,10.65999985,10.65999985,600,XFINU
10/13/2023,10.65999985,10.65999985,10.65999985,10.65999985,10.65999985,0,XFINU
10/16/2023,10.65999985,10.65999985,10.65999985,10.65999985,10.65999985,0,XFINU
10/17/2023,10.65999985,10.65999985,10.65999985,10.65999985,10.65999985,0,XFINU
10/18/2023,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191,530,XFINU
10/19/2023,10.44999981,10.64000034,10.44999981,10.63990021,10.63990021,3307,XFINU
10/20/2023,10.63990021,10.63990021,10.63990021,10.63990021,10.63990021,0,XFINU
10/23/2023,10.63990021,10.63990021,10.63990021,10.63990021,10.63990021,0,XFINU
10/24/2023,10.63990021,10.63990021,10.63990021,10.63990021,10.63990021,0,XFINU
10/25/2023,10.56999969,10.65999985,9.579999924,10.65999985,10.65999985,1325,XFINU
10/26/2023,10.64999962,10.65009975,10.64999962,10.64999962,10.64999962,744,XFINU
10/27/2023,10.65999985,10.69999981,10.64999962,10.69999981,10.69999981,2619,XFINU
10/30/2023,10.75,10.75,10.64999962,10.64999962,10.64999962,300,XFINU
10/31/2023,10.64999962,10.64999962,10.64999962,10.64999962,10.64999962,0,XFINU
11/1/2023,10.72000027,10.72000027,10.72000027,10.72000027,10.72000027,200,XFINU
11/2/2023,10.71010017,10.71010017,10.71000004,10.71000004,10.71000004,400,XFINU
11/3/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,0,XFINU
11/6/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,0,XFINU
11/7/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,0,XFINU
11/8/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,0,XFINU
11/9/2023,10.71000004,10.71000004,10.69999981,10.69999981,10.69999981,800,XFINU
11/10/2023,10.71000004,10.71000004,10.64999962,10.64999962,10.64999962,425,XFINU
11/13/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,400,XFINU
11/14/2023,10.72000027,10.72000027,10.72000027,10.72000027,10.72000027,350,XFINU
11/15/2023,10.72000027,10.72000027,10.72000027,10.72000027,10.72000027,0,XFINU
11/16/2023,10.71000004,10.71000004,10.70699978,10.70699978,10.70699978,4200,XFINU
11/17/2023,10.70699978,10.70699978,10.70699978,10.70699978,10.70699978,0,XFINU
11/20/2023,10.70699978,10.70699978,10.70699978,10.70699978,10.70699978,0,XFINU
11/21/2023,10.70699978,10.70699978,10.70699978,10.70699978,10.70699978,0,XFINU
11/22/2023,10.70699978,10.70699978,10.70699978,10.70699978,10.70699978,0,XFINU
11/24/2023,10.70699978,10.70699978,10.70699978,10.70699978,10.70699978,0,XFINU
11/27/2023,10.69999981,10.69999981,10.69999981,10.69999981,10.69999981,249,XFINU
11/28/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,200,XFINU
11/29/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,0,XFINU
11/30/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,0,XFINU
12/1/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,0,XFINU
12/4/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,0,XFINU
12/5/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,0,XFINU
12/6/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,600,XFINU
12/7/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,0,XFINU
12/8/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,0,XFINU
12/11/2023,10.68000031,10.68000031,10.68000031,10.68000031,10.68000031,150,XFINU
12/12/2023,10.68000031,10.68000031,10.68000031,10.68000031,10.68000031,0,XFINU
12/13/2023,10.68000031,10.68000031,10.68000031,10.68000031,10.68000031,0,XFINU
12/14/2023,10.68000031,10.68000031,10.64999962,10.65999985,10.65999985,6433,XFINU
12/15/2023,10.65999985,10.65999985,10.65999985,10.65999985,10.65999985,0,XFINU
12/18/2023,10.65999985,10.65999985,10.65999985,10.65999985,10.65999985,0,XFINU
12/19/2023,10.65999985,10.72000027,10.64999962,10.65999985,10.65999985,5667,XFINU
12/20/2023,10.72999954,10.75,10.72999954,10.75,10.75,425,XFINU
12/21/2023,10.67000008,10.68999958,10.65999985,10.68999958,10.68999958,5049,XFINU
12/22/2023,10.68999958,10.68999958,10.68999958,10.68999958,10.68999958,0,XFINU
12/26/2023,10.68999958,10.68999958,10.68999958,10.68999958,10.68999958,0,XFINU
12/27/2023,10.68999958,10.68999958,10.68999958,10.68999958,10.68999958,0,XFINU
12/28/2023,10.68999958,10.68999958,10.68999958,10.68999958,10.68999958,0,XFINU
12/29/2023,10.68999958,10.68999958,10.68999958,10.68999958,10.68999958,0,XFINU
1/2/2024,10.68999958,10.68999958,10.68999958,10.68999958,10.68999958,0,XFINU
1/3/2024,10.68999958,10.68999958,10.68999958,10.68999958,10.68999958,0,XFINU
1/4/2024,10.68999958,10.68999958,10.68999958,10.68999958,10.68999958,0,XFINU
1/5/2024,10.68999958,10.68999958,10.68999958,10.68999958,10.68999958,0,XFINU
1/8/2024,10.68999958,10.68999958,10.68999958,10.68999958,10.68999958,0,XFINU
1/9/2024,10.68999958,10.68999958,10.68999958,10.68999958,10.68999958,0,XFINU
1/10/2024,10.68999958,10.68999958,10.68999958,10.68999958,10.68999958,0,XFINU
1/11/2024,10.68999958,10.68999958,10.68999958,10.68999958,10.68999958,0,XFINU
1/12/2024,10.68999958,10.68999958,10.68999958,10.68999958,10.68999958,0,XFINU
1/16/2024,10.68999958,10.68999958,10.68999958,10.68999958,10.68999958,0,XFINU
1/17/2024,10.73999977,10.73999977,10.73999977,10.73999977,10.73999977,255,XFINU
1/18/2024,10.75,10.81000042,10.72999954,10.73999977,10.73999977,4638,XFINU
1/19/2024,10.81000042,10.81000042,10.81000042,10.81000042,10.81000042,200,XFINU
1/22/2024,10.81000042,10.81000042,10.81000042,10.81000042,10.81000042,0,XFINU
1/23/2024,10.81000042,10.81000042,10.81000042,10.81000042,10.81000042,0,XFINU
1/24/2024,10.81000042,10.81000042,10.81000042,10.81000042,10.81000042,0,XFINU
1/25/2024,10.81000042,10.81000042,10.81000042,10.81000042,10.81000042,0,XFINU
1/26/2024,10.81000042,10.81000042,10.81000042,10.81000042,10.81000042,0,XFINU
1/29/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,100,XFINU
1/30/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
1/31/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
2/1/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
2/2/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
2/5/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
2/6/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
2/7/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
2/8/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
2/9/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
2/12/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
2/13/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
2/14/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
2/15/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
2/16/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
2/20/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
2/21/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
2/22/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
2/23/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
2/26/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
2/27/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
2/28/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
2/29/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
3/1/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
3/4/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
3/5/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
3/6/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
3/7/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
3/8/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
3/11/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
3/12/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
3/13/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,100,XFINU
3/14/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
3/15/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
3/18/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
3/19/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
3/20/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
3/21/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
3/22/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
3/25/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
3/26/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
3/27/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
3/28/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
4/1/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
4/2/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
4/3/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
4/4/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
4/5/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
4/8/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
4/9/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
4/10/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
4/11/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
4/12/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
4/15/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
4/16/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
4/17/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
4/18/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
4/19/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
4/22/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
4/23/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
4/24/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
4/25/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
4/26/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
4/29/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
4/30/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
5/1/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
5/2/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
5/3/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
5/6/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
5/7/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
5/8/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
5/9/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
5/10/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
5/13/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
5/14/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
5/15/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
5/16/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
5/17/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
5/20/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
5/21/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
5/22/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
5/23/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
5/24/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
5/28/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
5/29/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
5/30/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
5/31/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
6/3/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
6/4/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
6/5/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
6/6/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
6/7/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
6/10/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
6/11/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
6/12/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
6/13/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
6/14/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
6/17/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
6/18/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
6/20/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
